huc12_id,year,irrwdgw_mgd,irrwdtot_mgd,irrwdsw_mgd
111301040402,2000,0.0,0.0,0.0
111301040402,2001,0.0,0.0,0.0
111301040402,2002,0.0,0.0,0.0
111301040402,2003,0.0,0.0,0.0
111301040402,2004,0.0,0.0,0.0
111301040402,2005,0.0,0.0,0.0
111301040402,2006,0.0,0.0,0.0
111301040402,2007,0.0,0.0,0.0
111301040402,2008,0.0,0.0,0.0
111301040402,2009,0.0,0.0,0.0
111301040402,2010,0.0,0.0,0.0
111301040402,2011,0.0,0.0,0.0
111301040402,2012,0.0,0.0,0.0
111301040402,2013,0.0,0.0,0.0
111301040402,2014,0.0,0.0,0.0
111301040402,2015,0.0,0.0,0.0
111301040402,2016,0.0,0.0,0.0
111301040402,2017,0.0,0.0,0.0
111301040402,2018,0.51211423,0.51211423,0.0
111301040402,2019,0.0,0.0,0.0
111301040402,2020,0.0,0.0,0.0
111301040403,2000,0.0,0.0,0.0
111301040403,2001,0.0,0.0,0.0
111301040403,2002,0.0,0.0,0.0
111301040403,2003,0.0,0.0,0.0
111301040403,2004,0.0,0.0,0.0
111301040403,2005,0.0,0.0,0.0
111301040403,2006,0.0,0.0,0.0
111301040403,2007,0.0,0.0,0.0
111301040403,2008,0.0,0.0,0.0
111301040403,2009,0.0,0.0,0.0
111301040403,2010,0.0,0.0,0.0
111301040403,2011,0.0,0.0,0.0
111301040403,2012,0.0,0.0,0.0
111301040403,2013,0.0,0.0,0.0
111301040403,2014,0.0,0.0,0.0
111301040403,2015,0.0,0.0,0.0
111301040403,2016,0.0,0.0,0.0
111301040403,2017,0.0,0.0,0.0
111301040403,2018,0.0,0.0,0.0
111301040403,2019,0.0,0.0,0.0
111301040403,2020,0.0,0.0,0.0
111301040404,2000,0.0,0.0,0.0
111301040404,2001,0.0,0.0,0.0
111301040404,2002,0.0,0.0,0.0
111301040404,2003,0.0,0.0,0.0
111301040404,2004,0.0,0.0,0.0
111301040404,2005,0.0,0.0,0.0
111301040404,2006,0.0,0.0,0.0
111301040404,2007,0.0,0.0,0.0
111301040404,2008,0.0,0.0,0.0
111301040404,2009,0.0,0.0,0.0
111301040404,2010,0.0,0.0,0.0
111301040404,2011,0.0,0.0,0.0
111301040404,2012,0.0,0.0,0.0
111301040404,2013,0.0,0.0,0.0
111301040404,2014,0.0,0.0,0.0
111301040404,2015,0.0,0.0,0.0
111301040404,2016,0.0,0.0,0.0
111301040404,2017,0.0,0.0,0.0
111301040404,2018,0.0,0.0,0.0
111301040404,2019,0.0,0.0,0.0
111301040404,2020,0.0,0.0,0.0
111301040405,2000,0.0,0.0,0.0
111301040405,2001,0.0,0.0,0.0
111301040405,2002,0.0,0.0,0.0
111301040405,2003,0.0,0.0,0.0
111301040405,2004,0.0,0.0,0.0
111301040405,2005,0.0,0.0,0.0
111301040405,2006,0.0,0.0,0.0
111301040405,2007,0.0,0.0,0.0
111301040405,2008,0.0,0.0,0.0
111301040405,2009,0.0,0.0,0.0
111301040405,2010,0.0,0.0,0.0
111301040405,2011,0.0,0.0,0.0
111301040405,2012,0.0,0.0,0.0
111301040405,2013,0.0,0.0,0.0
111301040405,2014,0.0,0.0,0.0
111301040405,2015,0.0,0.0,0.0
111301040405,2016,0.0,0.0,0.0
111301040405,2017,0.0,0.0,0.0
111301040405,2018,0.268619049,0.268619049,0.0
111301040405,2019,0.0,0.0,0.0
111301040405,2020,0.0,0.0,0.0
111301040406,2000,0.0,0.0,0.0
111301040406,2001,0.0,0.0,0.0
111301040406,2002,0.0,0.0,0.0
111301040406,2003,0.0,0.0,0.0
111301040406,2004,0.0,0.0,0.0
111301040406,2005,0.0,0.0,0.0
111301040406,2006,0.0,0.0,0.0
111301040406,2007,0.0,0.0,0.0
111301040406,2008,0.0,0.0,0.0
111301040406,2009,0.0,0.0,0.0
111301040406,2010,0.0,0.0,0.0
111301040406,2011,0.0,0.0,0.0
111301040406,2012,0.0,0.0,0.0
111301040406,2013,0.0,0.0,0.0
111301040406,2014,0.0,0.0,0.0
111301040406,2015,0.0,0.0,0.0
111301040406,2016,0.0,0.0,0.0
111301040406,2017,0.0,0.0,0.0
111301040406,2018,0.0,0.0,0.0
111301040406,2019,0.0,0.0,0.0
111301040406,2020,0.0,0.0,0.0
111301040407,2000,0.0,0.0,0.0
111301040407,2001,0.0,0.0,0.0
111301040407,2002,0.0,0.0,0.0
111301040407,2003,0.0,0.0,0.0
111301040407,2004,0.0,0.0,0.0
111301040407,2005,0.0,0.0,0.0
111301040407,2006,0.0,0.0,0.0
111301040407,2007,0.0,0.0,0.0
111301040407,2008,0.0,0.0,0.0
111301040407,2009,0.0,0.0,0.0
111301040407,2010,0.0,0.0,0.0
111301040407,2011,0.0,0.0,0.0
111301040407,2012,0.0,0.0,0.0
111301040407,2013,0.0,0.0,0.0
111301040407,2014,0.0,0.0,0.0
111301040407,2015,0.0,0.0,0.0
111301040407,2016,0.0,0.0,0.0
111301040407,2017,0.0,0.0,0.0
111301040407,2018,0.0,0.0,0.0
111301040407,2019,0.0,0.0,0.0
111301040407,2020,0.0,0.0,0.0
111301040408,2000,0.0,0.0,0.0
111301040408,2001,0.0,0.0,0.0
111301040408,2002,0.0,0.0,0.0
111301040408,2003,0.0,0.0,0.0
111301040408,2004,0.0,0.0,0.0
111301040408,2005,0.0,0.0,0.0
111301040408,2006,0.0,0.0,0.0
111301040408,2007,0.0,0.0,0.0
111301040408,2008,0.0,0.0,0.0
111301040408,2009,0.0,0.0,0.0
111301040408,2010,0.0,0.0,0.0
111301040408,2011,0.0,0.0,0.0
111301040408,2012,0.0,0.0,0.0
111301040408,2013,0.0,0.0,0.0
111301040408,2014,0.0,0.0,0.0
111301040408,2015,0.0,0.0,0.0
111301040408,2016,0.0,0.0,0.0
111301040408,2017,0.0,0.0,0.0
111301040408,2018,0.0,0.0,0.0
111301040408,2019,0.0,0.0,0.0
111301040408,2020,0.0,0.0,0.0
111301040409,2000,0.0,0.0,0.0
111301040409,2001,0.0,0.0,0.0
111301040409,2002,0.0,0.0,0.0
111301040409,2003,0.0,0.0,0.0
111301040409,2004,0.0,0.0,0.0
111301040409,2005,0.0,0.0,0.0
111301040409,2006,0.0,0.0,0.0
111301040409,2007,0.0,0.0,0.0
111301040409,2008,0.0,0.0,0.0
111301040409,2009,0.0,0.0,0.0
111301040409,2010,0.0,0.0,0.0
111301040409,2011,0.0,0.0,0.0
111301040409,2012,0.0,0.0,0.0
111301040409,2013,0.0,0.0,0.0
111301040409,2014,0.0,0.0,0.0
111301040409,2015,0.0,0.0,0.0
111301040409,2016,0.0,0.0,0.0
111301040409,2017,0.0,0.0,0.0
111301040409,2018,0.0,0.0,0.0
111301040409,2019,0.0,0.0,0.0
111301040409,2020,0.0,0.0,0.0
111301040410,2000,0.0,0.0,0.0
111301040410,2001,0.0,0.0,0.0
111301040410,2002,0.0,0.0,0.0
111301040410,2003,0.0,0.0,0.0
111301040410,2004,0.0,0.0,0.0
111301040410,2005,0.0,0.0,0.0
111301040410,2006,0.0,0.0,0.0
111301040410,2007,0.0,0.0,0.0
111301040410,2008,0.0,0.0,0.0
111301040410,2009,0.0,0.0,0.0
111301040410,2010,0.0,0.0,0.0
111301040410,2011,0.0,0.0,0.0
111301040410,2012,0.0,0.0,0.0
111301040410,2013,0.0,0.0,0.0
111301040410,2014,0.0,0.0,0.0
111301040410,2015,0.0,0.0,0.0
111301040410,2016,0.0,0.0,0.0
111301040410,2017,0.0,0.0,0.0
111301040410,2018,0.0,0.0,0.0
111301040410,2019,0.0,0.0,0.0
111301040410,2020,0.0,0.0,0.0
